"plot","all_genres","raw_genre","genre","clean_text"
"A grumpy Grinch plots to ruin Christmas for the village of Whoville.","Animation, Comedy, Family","Animation","SciFi_Fantasy","grumpy grinch plot ruin christmas village whoville"
"Two scheming demon brothers, Wendell and Wild, enlist the aid of 13-year-old Kat Elliot to summon them to the Land of the Living.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","two scheming demon brother wendell wild enlist aid yearold kat elliot summon land living"
"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.","Action, Crime, Horror","Action","Action_Adventure","nearly year botched job hitman take new assignment promise big payoff three killing start easy task soon unravels sending killer heart darkness"
"A virus spreads through an office complex causing white-collar workers to act out their worst impulses.","Action, Comedy, Horror","Action","Action_Adventure","virus spread office complex causing whitecollar worker act worst impulse"
"A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet.","Drama","Drama","Drama_Romance","brooklyn teenager spends day experimenting drug looking online older men meet"
"A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather Langenkamp play the part of Nancy one last time and trap the evil trying to enter our world?","Fantasy, Horror, Mystery","Fantasy","SciFi_Fantasy","demonic force chosen freddy krueger portal real world heather langenkamp play part nancy one last time trap evil trying enter world"
"An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.","Biography, Crime, Drama","Biography","Drama_Romance","alaska state trooper partner young woman escaped clutch serial killer robert hansen bring murderer justice based actual event"
"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.","Action, Crime, Drama","Action","Action_Adventure","imprisoned ira fighter freed help stop brutal seemingly faceless assassin completing next job"
"Four short films by four of India's biggest directors exploring love, sex and relationships in modern India.","Drama, Romance","Drama","Drama_Romance","four short film four india biggest director exploring love sex relationship modern india"
"A series of short, highly irreverent, and often tasteless skits.","Comedy","Comedy","Comedy_Family","series short highly irreverent often tasteless skit"
"A worldwide epidemic encourages a biotech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer, however.","Horror, Musical, Sci-Fi","Horror","Crime_Thriller_Horror","worldwide epidemic encourages biotech company launch organfinancing program similar nature standard car loan repossession clause killer however"
"An officially ""dead"" cop is trained to become an extraordinary unique assassin in service of the US President.","Action, Adventure, Comedy","Action","Action_Adventure","officially dead cop trained become extraordinary unique assassin service u president"
"Lovers' lives are complicated by city law, feuding faerie royalty, and... love.","Comedy, Fantasy, Romance","Comedy","Comedy_Family","lover life complicated city law feuding faerie royalty love"
"An ex-con gets on a series of apparently unrelated killings. He gets tracked by a veteran cop with secrets of his own and an egocentric hit man.","Action, Crime, Drama","Action","Action_Adventure","excon get series apparently unrelated killing get tracked veteran cop secret egocentric hit man"
"London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.","Drama, Romance","Drama","Drama_Romance","london drug laden adventure center party new york loft young man trying win back exgirlfriend"
"Too self-conscious to woo Roxanne himself, wordsmith Cyrano de Bergerac helps young Christian nab her heart through love letters.","Drama, Musical, Romance","Drama","Drama_Romance","selfconscious woo roxanne wordsmith cyrano de bergerac help young christian nab heart love letter"
"When a madman begins committing horrific murders inspired by Edgar Allan Poe's works, a young Baltimore detective joins forces with Poe to stop him from making his stories a reality.","Crime, Mystery, Thriller","Crime","Crime_Thriller_Horror","madman begin committing horrific murder inspired edgar allan poe work young baltimore detective join force poe stop making story reality"
"When a mother disapproves of her son's lover, she hires an underwear model and former bullfighter to seduce her away.","Comedy, Drama, Romance","Comedy","Comedy_Family","mother disapproves son lover hire underwear model former bullfighter seduce away"
"A normal Friday service at a fast food restaurant becomes interrupted by a police officer who claims an employee stole from a customer, but something more sinister is going on.","Crime, Drama, History","Crime","Crime_Thriller_Horror","normal friday service fast food restaurant becomes interrupted police officer claim employee stole customer something sinister going"
"The residents of a suburban high-rise apartment building are being infected by a strain of parasites that turn them into mindless, sex-crazed fiends out to infect others by the slightest sexual contact.","Horror, Sci-Fi","Horror","Crime_Thriller_Horror","resident suburban highrise apartment building infected strain parasite turn mindless sexcrazed fiend infect others slightest sexual contact"
